id,year,part,main,sub,points,theme,ask,keywords,type,cluster,difficulty,importance,textbook,heading,related,memo,pdf_page,internal_page,source,question_page,problem_pdf_page,answer_pdf_page,problem_path,textbook_path,answer_path,official_primary_title,official_primary_url,official_related_titles,official_related_urls,official_ref_count,references_json,reference_count,reference_summary,official_display_section,official_display_excerpt,official_exam_url
2023-Q3(2ア),2023,第Ⅱ部,問題3,(2ア),5,医療保険に複数給付を持たせる利点,説明,複数給付／顧客ニーズ／商品魅力／リスク分散／事務効率／危険選択,知識型,第三分野・医療,3,A,hoken1-seiho_07.pdf,第7章 医療保険 ＞ 7.3 医療保険の主な保障内容,7.4 医療保険の保険料計算,複数給付の利点を顧客価値・リスク分散・販売面で整理。,9,7-5,2023G.pdf,p.13,13,21,exams/2023G.pdf#page=13,textbooks/hoken1-seiho_07.pdf#page=9,exams/2023G.pdf#page=21,IV-1-4 危険選択,https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%91%EF%BC%8D%EF%BC%94%20%E5%8D%B1%E9%99%BA%E9%81%B8%E6%8A%9E,,,1,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第7章 医療保険 ＞ 7.3 医療保険の主な保障内容"", ""source"": ""hoken1-seiho_07.pdf"", ""usage"": ""7.4 医療保険の保険料計算"", ""url"": ""textbooks/hoken1-seiho_07.pdf#page=9"", ""reason"": ""複数給付の利点を顧客価値・リスク分散・販売面で整理。"", ""pdf_page"": ""9"", ""internal_page"": ""7-5""}, {""id"": ""OFF-08"", ""category"": ""監督指針"", ""title"": ""IV-1-4 危険選択"", ""source"": ""金融庁"", ""usage"": ""危険選択、告知項目、引受範囲に関する商品審査"", ""url"": ""https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%91%EF%BC%8D%EF%BC%94%20%E5%8D%B1%E9%99%BA%E9%81%B8%E6%8A%9E"", ""type"": ""公式"", ""reason"": ""危険選択、告知項目、引受範囲に関する商品審査"", ""section_hint"": ""IV－1－4 危険選択"", ""excerpt"": ""被保険者の健康状態等に係る身体的危険、職業等に係る環境的危険を適切に選択する方策、モラルリスク排除、無選択型商品の逆選択対応を確認する箇所。"", ""display_mode"": ""official_panel""}]",2,教科書：第7章 医療保険 ＞ 7.3 医療保険の主な保障内容 ／ 公式：IV-1-4 危険選択,IV－1－4 危険選択,被保険者の健康状態等に係る身体的危険、職業等に係る環境的危険を適切に選択する方策、モラルリスク排除、無選択型商品の逆選択対応を確認する箇所。,
2023-Q3(2イ),2023,第Ⅱ部,問題3,(2イ),20,医療保険の給付別単品化・商品開発,所見論述,入院給付金／入院一時金／手術給付金／選択効果／基礎率設定／クロスサブシディ／モニタリング,所見型,第三分野・医療,5,S,hoken1-seiho_07.pdf,第7章 医療保険 ＞ 7.3 医療保険の主な保障内容 ＞ 7.4 医療保険の保険料計算,7.7 保険計理人の機能強化／第4章 4.2 商品開発プロセス,単品化の影響を商品設計・基礎率・モラルリスクで。,9,7-5,2023G.pdf,p.13,13,22,exams/2023G.pdf#page=13,textbooks/hoken1-seiho_07.pdf#page=9,exams/2023G.pdf#page=22,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第7章 医療保険 ＞ 7.3 医療保険の主な保障内容 ＞ 7.4 医療保険の保険料計算"", ""source"": ""hoken1-seiho_07.pdf"", ""usage"": ""7.7 保険計理人の機能強化／第4章 4.2 商品開発プロセス"", ""url"": ""textbooks/hoken1-seiho_07.pdf#page=9"", ""reason"": ""単品化の影響を商品設計・基礎率・モラルリスクで。"", ""pdf_page"": ""9"", ""internal_page"": ""7-5""}]",1,教科書：第7章 医療保険 ＞ 7.3 医療保険の主な保障内容 ＞ 7.4 医療保険の保険料計算,,,
2024-Q1(1),2024,第Ⅰ部,問題1,(1),4,変額年金最低保証の経済価値ヘッジ・会計価値ヘッジ,語句記入,ボラティリティ／ロー／動態ヘッジ／静態ヘッジ／負の値／デルタ・ガンマ・ベガ,知識型,変額年金,3,S,hoken1-seiho_05.pdf,第5章 変額年金保険 ＞ 5.5.4 ヘッジとモデルリスク,5.3 変額年金保険数理の基本的な考え方／5.2 最低保証リスク,経済価値ヘッジと会計価値ヘッジの違いを暗記。,36,5-32,2024G.pdf,p.1,1,15,exams/2024G.pdf#page=1,textbooks/hoken1-seiho_05.pdf#page=36,exams/2024G.pdf#page=15,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第5章 変額年金保険 ＞ 5.5.4 ヘッジとモデルリスク"", ""source"": ""hoken1-seiho_05.pdf"", ""usage"": ""5.3 変額年金保険数理の基本的な考え方／5.2 最低保証リスク"", ""url"": ""textbooks/hoken1-seiho_05.pdf#page=36"", ""reason"": ""経済価値ヘッジと会計価値ヘッジの違いを暗記。"", ""pdf_page"": ""36"", ""internal_page"": ""5-32""}]",1,教科書：第5章 変額年金保険 ＞ 5.5.4 ヘッジとモデルリスク,,,
2024-Q1(2),2024,第Ⅰ部,問題1,(2),4,監督指針Ⅳ-1 共通事項（危険選択・告知・免責）,選択,身体的危険／環境的危険／危険選択／趣味／巨大リスク排除／契約者保護／公序良俗／モラルリスク排除,知識型,法令・基礎書類,2,A,hoken1-seiho_04.pdf,第4章 生命保険の商品開発 ＞ 4.4.4 危険選択（アンダーライティング） ＞ 4.4.10 法令等,4.3.3 モラルリスクおよび大災害への対応／監督指針Ⅳ-1,危険選択・告知・免責を監督指針の語句で。,42,4-39,2024G.pdf,p.2,2,15,exams/2024G.pdf#page=2,textbooks/hoken1-seiho_04.pdf#page=42,exams/2024G.pdf#page=15,IV-1 共通事項,https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%91%20%E5%85%B1%E9%80%9A%E4%BA%8B%E9%A0%85,IV-1-4 危険選択 ／ IV-1-8 保険金額・保険期間・契約年齢範囲,https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%91%EF%BC%8D%EF%BC%94%20%E5%8D%B1%E9%99%BA%E9%81%B8%E6%8A%9E,3,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第4章 生命保険の商品開発 ＞ 4.4.4 危険選択（アンダーライティング） ＞ 4.4.10 法令等"", ""source"": ""hoken1-seiho_04.pdf"", ""usage"": ""4.3.3 モラルリスクおよび大災害への対応／監督指針Ⅳ-1"", ""url"": ""textbooks/hoken1-seiho_04.pdf#page=42"", ""reason"": ""危険選択・告知・免責を監督指針の語句で。"", ""pdf_page"": ""42"", ""internal_page"": ""4-39""}, {""id"": ""OFF-07"", ""category"": ""監督指針"", ""title"": ""IV-1 共通事項"", ""source"": ""金融庁"", ""usage"": ""商品審査の共通事項、危険選択、告知項目、免責、団体保険等"", ""url"": ""https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%91%20%E5%85%B1%E9%80%9A%E4%BA%8B%E9%A0%85"", ""type"": ""公式"", ""reason"": ""商品審査の共通事項、危険選択、告知項目、免責、団体保険等"", ""section_hint"": ""IV－1 共通事項"", ""excerpt"": ""第一分野・第二分野・第三分野の商品審査に共通する留意点。約款、保障内容、危険選択、告知、免責、保険金額等を含む。"", ""display_mode"": ""official_panel""}, {""id"": ""OFF-08"", ""category"": ""監督指針"", ""title"": ""IV-1-4 危険選択"", ""source"": ""金融庁"", ""usage"": ""危険選択、告知項目、引受範囲に関する商品審査"", ""url"": ""https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%91%EF%BC%8D%EF%BC%94%20%E5%8D%B1%E9%99%BA%E9%81%B8%E6%8A%9E"", ""type"": ""公式"", ""reason"": ""危険選択、告知項目、引受範囲に関する商品審査"", ""section_hint"": ""IV－1－4 危険選択"", ""excerpt"": ""被保険者の健康状態等に係る身体的危険、職業等に係る環境的危険を適切に選択する方策、モラルリスク排除、無選択型商品の逆選択対応を確認する箇所。"", ""display_mode"": ""official_panel""}, {""id"": ""OFF-09"", ""category"": ""監督指針"", ""title"": ""IV-1-8 保険金額・保険期間・契約年齢範囲"", ""source"": ""金融庁"", ""usage"": ""保険金額・保険期間・契約年齢範囲の妥当性"", ""url"": ""https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%91%EF%BC%8D%EF%BC%98%20%E4%BF%9D%E9%99%BA%E9%87%91%E9%A1%8D%E3%83%BB%E4%BF%9D%E9%99%BA%E6%9C%9F%E9%96%93%E3%83%BB%E5%A5%91%E7%B4%84%E5%B9%B4%E9%BD%A2%E7%AF%84%E5%9B%B2"", ""type"": ""公式"", ""reason"": ""保険金額・保険期間・契約年齢範囲の妥当性"", ""section_hint"": ""IV－1－8 保険金額・保険期間・契約年齢範囲"", ""excerpt"": ""保険金額・保険期間・契約年齢範囲が公序良俗の観点から問題ないか、保険金額等がモラルリスク排除の観点から適切かを確認する箇所。"", ""display_mode"": ""official_panel""}]",4,教科書：第4章 生命保険の商品開発 ＞ 4.4.4 危険選択（アンダーライティング） ＞ 4.4.10 法令等 ／ 公式：IV-1 共通事項 ／ 公式：IV-1-4 危険選択 ／ 公式：IV-1-8 保険金額・保険期間・契約年齢範囲,IV－1 共通事項,第一分野・第二分野・第三分野の商品審査に共通する留意点。約款、保障内容、危険選択、告知、免責、保険金額等を含む。,
2024-Q1(3),2024,第Ⅰ部,問題1,(3),4,団体保険（総合福祉団体定期・団信）,選択,総福団定／ヒューマン・ヴァリュー特約／死亡退職金規程／団体信用生命保険／賦払債権保全,知識型,団体生命保険,3,S,hoken1-seiho_06.pdf,第6章 団体生命保険 ＞ 6.5.1 総合福祉団体定期保険 ＞ 6.5.2 団体信用生命保険,6.1 はじめに／6.3 危険選択,総福・団信の契約者/被保険者/受取人/税務を区別。,12,6-8,2024G.pdf,p.3,3,15,exams/2024G.pdf#page=3,textbooks/hoken1-seiho_06.pdf#page=12,exams/2024G.pdf#page=15,IV-1-4 危険選択,https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%91%EF%BC%8D%EF%BC%94%20%E5%8D%B1%E9%99%BA%E9%81%B8%E6%8A%9E,,,1,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第6章 団体生命保険 ＞ 6.5.1 総合福祉団体定期保険 ＞ 6.5.2 団体信用生命保険"", ""source"": ""hoken1-seiho_06.pdf"", ""usage"": ""6.1 はじめに／6.3 危険選択"", ""url"": ""textbooks/hoken1-seiho_06.pdf#page=12"", ""reason"": ""総福・団信の契約者/被保険者/受取人/税務を区別。"", ""pdf_page"": ""12"", ""internal_page"": ""6-8""}, {""id"": ""OFF-08"", ""category"": ""監督指針"", ""title"": ""IV-1-4 危険選択"", ""source"": ""金融庁"", ""usage"": ""危険選択、告知項目、引受範囲に関する商品審査"", ""url"": ""https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%91%EF%BC%8D%EF%BC%94%20%E5%8D%B1%E9%99%BA%E9%81%B8%E6%8A%9E"", ""type"": ""公式"", ""reason"": ""危険選択、告知項目、引受範囲に関する商品審査"", ""section_hint"": ""IV－1－4 危険選択"", ""excerpt"": ""被保険者の健康状態等に係る身体的危険、職業等に係る環境的危険を適切に選択する方策、モラルリスク排除、無選択型商品の逆選択対応を確認する箇所。"", ""display_mode"": ""official_panel""}]",2,教科書：第6章 団体生命保険 ＞ 6.5.1 総合福祉団体定期保険 ＞ 6.5.2 団体信用生命保険 ／ 公式：IV-1-4 危険選択,IV－1－4 危険選択,被保険者の健康状態等に係る身体的危険、職業等に係る環境的危険を適切に選択する方策、モラルリスク排除、無選択型商品の逆選択対応を確認する箇所。,
2024-Q1(4),2024,第Ⅰ部,問題1,(4),4,MVAと解約返戻金計算,選択・計算,契約概要／市場金利／運用資産／損失／MVA計算／解約返戻金,計算型,解約・契約者価額,3,S,hoken1-seiho_02.pdf,第2章 解約および解約返戻金 ＞ 2.5.3 市場価格調整（Market Value Adjustment）,2.6.2 MVAの影響／監督指針の契約者価額,MVA計算式と契約概要/注意喚起情報の記載事項。,30,2-24,2024G.pdf,p.4,4,15,exams/2024G.pdf#page=4,textbooks/hoken1-seiho_02.pdf#page=30,exams/2024G.pdf#page=15,IV-5-3 契約者価額,https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%95%EF%BC%8D%EF%BC%93%20%E5%A5%91%E7%B4%84%E8%80%85%E4%BE%A1%E9%A1%8D,II-4-2 保険募集管理態勢,https://www.fsa.go.jp/common/law/guide/ins/02d.html#:~:text=%E5%A5%91%E7%B4%84%E7%B7%A0%E7%B5%90%E5%89%8D%E4%BA%A4%E4%BB%98%E6%9B%B8%E9%9D%A2,2,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第2章 解約および解約返戻金 ＞ 2.5.3 市場価格調整（Market Value Adjustment）"", ""source"": ""hoken1-seiho_02.pdf"", ""usage"": ""2.6.2 MVAの影響／監督指針の契約者価額"", ""url"": ""textbooks/hoken1-seiho_02.pdf#page=30"", ""reason"": ""MVA計算式と契約概要/注意喚起情報の記載事項。"", ""pdf_page"": ""30"", ""internal_page"": ""2-24""}, {""id"": ""OFF-16"", ""category"": ""監督指針"", ""title"": ""IV-5-3 契約者価額"", ""source"": ""金融庁"", ""usage"": ""解約返戻金、契約者価額、MVA、市場価格調整"", ""url"": ""https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%95%EF%BC%8D%EF%BC%93%20%E5%A5%91%E7%B4%84%E8%80%85%E4%BE%A1%E9%A1%8D"", ""type"": ""公式"", ""reason"": ""解約返戻金、契約者価額、MVA、市場価格調整"", ""section_hint"": ""IV－5－3 契約者価額"", ""excerpt"": ""解約返戻金は支出した事業費・投資上の損失・保険設計上の仕組み等に照らして合理的かつ妥当か、MVA係数はリスク管理や取引費用との整合性から妥当かを確認する箇所。"", ""display_mode"": ""official_panel""}, {""id"": ""OFF-06"", ""category"": ""監督指針"", ""title"": ""II-4-2 保険募集管理態勢"", ""source"": ""金融庁"", ""usage"": ""契約締結前交付書面、MVA等の商品説明関連"", ""url"": ""https://www.fsa.go.jp/common/law/guide/ins/02d.html#:~:text=%E5%A5%91%E7%B4%84%E7%B7%A0%E7%B5%90%E5%89%8D%E4%BA%A4%E4%BB%98%E6%9B%B8%E9%9D%A2"", ""type"": ""公式"", ""reason"": ""契約締結前交付書面、MVA等の商品説明関連"", ""section_hint"": ""II－4－2 保険募集管理態勢／契約締結前交付書面"", ""excerpt"": ""契約概要・注意喚起情報、特定保険契約の契約締結前交付書面、MVA等の商品説明に関する確認先。"", ""display_mode"": ""official_panel""}]",3,教科書：第2章 解約および解約返戻金 ＞ 2.5.3 市場価格調整（Market Value Adjustment） ／ 公式：IV-5-3 契約者価額 ／ 公式：II-4-2 保険募集管理態勢,IV－5－3 契約者価額,解約返戻金は支出した事業費・投資上の損失・保険設計上の仕組み等に照らして合理的かつ妥当か、MVA係数はリスク管理や取引費用との整合性から妥当かを確認する箇所。,
2024-Q1(5),2024,第Ⅰ部,問題1,(5),4,Profit・IRR・Profit Marginの計算,計算,利益計算／現在価値／内部収益率／プロフィット・マージン／責任準備金繰入,計算型,商品毎収益検証,4,S,hoken1-seiho_10.pdf,第10章 商品毎収益検証 ＞ 10.9 収益性・健全性の指標の例,10.2 目的／10.3 シナリオ設定／10.5 金利シナリオ,Profit・IRR・PMの計算を手で回す。,54,10-48,2024G.pdf,p.5-6,5,15,exams/2024G.pdf#page=5,textbooks/hoken1-seiho_10.pdf#page=54,exams/2024G.pdf#page=15,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第10章 商品毎収益検証 ＞ 10.9 収益性・健全性の指標の例"", ""source"": ""hoken1-seiho_10.pdf"", ""usage"": ""10.2 目的／10.3 シナリオ設定／10.5 金利シナリオ"", ""url"": ""textbooks/hoken1-seiho_10.pdf#page=54"", ""reason"": ""Profit・IRR・PMの計算を手で回す。"", ""pdf_page"": ""54"", ""internal_page"": ""10-48""}]",1,教科書：第10章 商品毎収益検証 ＞ 10.9 収益性・健全性の指標の例,,,
2024-Q2(1),2024,第Ⅰ部,問題2,(1),6,再保険の伝統的目的,説明,保険金支払変動軽減／集積リスク軽減／競争的元受率提供／自己保有限度額／大数の法則,知識型,再保険,3,S,hoken1-seiho_08.pdf,第8章 再保険 ＞ 8.1.2 目的 ＞ 伝統的目的,8.2 再保険の方式／8.3 再保険の種類,再保険の目的は伝統的/非伝統的に分ける。,6,8-2,2024G.pdf,p.7,7,16,exams/2024G.pdf#page=7,textbooks/hoken1-seiho_08.pdf#page=6,exams/2024G.pdf#page=16,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第8章 再保険 ＞ 8.1.2 目的 ＞ 伝統的目的"", ""source"": ""hoken1-seiho_08.pdf"", ""usage"": ""8.2 再保険の方式／8.3 再保険の種類"", ""url"": ""textbooks/hoken1-seiho_08.pdf#page=6"", ""reason"": ""再保険の目的は伝統的/非伝統的に分ける。"", ""pdf_page"": ""6"", ""internal_page"": ""8-2""}]",1,教科書：第8章 再保険 ＞ 8.1.2 目的 ＞ 伝統的目的,,,
2024-Q2(2),2024,第Ⅰ部,問題2,(2),8,予定死亡率・予定給付発生率等の設定,説明,基礎データ／信頼性／補整／選択効果／将来トレンド／安全割増／予定発生率,知識型,営業保険料・基礎率,3,S,hoken1-seiho_01.pdf,第1章 営業保険料 ＞ 1.4.1 予定死亡率・予定給付発生率等,1.4.2 予定解約率／1.4.3 予定利率／1.4.4 予定事業費率,予定基礎率設定の一般論を答案テンプレ化。,9,1-7,2024G.pdf,p.8,8,17,exams/2024G.pdf#page=8,textbooks/hoken1-seiho_01.pdf#page=9,exams/2024G.pdf#page=17,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第1章 営業保険料 ＞ 1.4.1 予定死亡率・予定給付発生率等"", ""source"": ""hoken1-seiho_01.pdf"", ""usage"": ""1.4.2 予定解約率／1.4.3 予定利率／1.4.4 予定事業費率"", ""url"": ""textbooks/hoken1-seiho_01.pdf#page=9"", ""reason"": ""予定基礎率設定の一般論を答案テンプレ化。"", ""pdf_page"": ""9"", ""internal_page"": ""1-7""}]",1,教科書：第1章 営業保険料 ＞ 1.4.1 予定死亡率・予定給付発生率等,,,
2024-Q2(3),2024,第Ⅰ部,問題2,(3),8,保険料細分化・公平性,説明,保険技術的公平性／社会的公平性／データ入手可能性／客観性／社会的受容性／逆選択／事務負荷,知識型,営業保険料・基礎率,3,S,hoken1-seiho_01.pdf,第1章 営業保険料 ＞ 1.5 保険料の細分化,1.5.1 理念としての公平性原則／1.5.2 保険技術的公平性と社会的公平性／1.5.3 留意事項,公平性と差別的取扱いを区別。,23,1-21,2024G.pdf,p.9,9,18,exams/2024G.pdf#page=9,textbooks/hoken1-seiho_01.pdf#page=23,exams/2024G.pdf#page=18,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第1章 営業保険料 ＞ 1.5 保険料の細分化"", ""source"": ""hoken1-seiho_01.pdf"", ""usage"": ""1.5.1 理念としての公平性原則／1.5.2 保険技術的公平性と社会的公平性／1.5.3 留意事項"", ""url"": ""textbooks/hoken1-seiho_01.pdf#page=23"", ""reason"": ""公平性と差別的取扱いを区別。"", ""pdf_page"": ""23"", ""internal_page"": ""1-21""}]",1,教科書：第1章 営業保険料 ＞ 1.5 保険料の細分化,,,
2024-Q2(4ア),2024,第Ⅰ部,問題2,(4ア),5,標準責任準備金の基礎率と異なる営業保険料基礎率,説明,標準基礎率／営業保険料基礎率／責任準備金積立負担／十分性／内部留保／初期投資,知識型,営業保険料・基礎率,4,S,hoken1-seiho_01.pdf,第1章 営業保険料 ＞ 1.2.3 その他 ＞ 標準責任準備金制度との関係,1.4 計算基礎率／4.2 商品開発プロセス,標準基礎率と営業基礎率の差を説明。,5,1-3,2024G.pdf,p.10,10,19,exams/2024G.pdf#page=10,textbooks/hoken1-seiho_01.pdf#page=5,exams/2024G.pdf#page=19,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第1章 営業保険料 ＞ 1.2.3 その他 ＞ 標準責任準備金制度との関係"", ""source"": ""hoken1-seiho_01.pdf"", ""usage"": ""1.4 計算基礎率／4.2 商品開発プロセス"", ""url"": ""textbooks/hoken1-seiho_01.pdf#page=5"", ""reason"": ""標準基礎率と営業基礎率の差を説明。"", ""pdf_page"": ""5"", ""internal_page"": ""1-3""}]",1,教科書：第1章 営業保険料 ＞ 1.2.3 その他 ＞ 標準責任準備金制度との関係,,,
2024-Q2(4イ),2024,第Ⅰ部,問題2,(4イ),3,米ドル建一時払終身保険の標準利率グラフ,図表読解・説明,参照金利／安全率係数／標準利率／外貨建一時払終身／金利移動平均,計算型,営業保険料・基礎率,4,S,hoken1-seiho_01.pdf,第1章 営業保険料 ＞ 1.4.3 予定利率,1.2.3 標準責任準備金制度との関係／外貨建商品の標準利率,標準利率グラフを制度・予定利率設定に結び付ける。,13,1-11,2024G.pdf,p.11-12,11,19,exams/2024G.pdf#page=11,textbooks/hoken1-seiho_01.pdf#page=13,exams/2024G.pdf#page=19,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第1章 営業保険料 ＞ 1.4.3 予定利率"", ""source"": ""hoken1-seiho_01.pdf"", ""usage"": ""1.2.3 標準責任準備金制度との関係／外貨建商品の標準利率"", ""url"": ""textbooks/hoken1-seiho_01.pdf#page=13"", ""reason"": ""標準利率グラフを制度・予定利率設定に結び付ける。"", ""pdf_page"": ""13"", ""internal_page"": ""1-11""}]",1,教科書：第1章 営業保険料 ＞ 1.4.3 予定利率,,,
2024-Q3(1ア/イ),2024,第Ⅱ部,問題3,(1ア/イ),6,予定事業費の設定と体系,説明,予定事業費／十分性／普遍性／公平性／件数比例／責任準備金比例／費用主義／効用主義,知識型,営業保険料・基礎率,3,S,hoken1-seiho_01.pdf,第1章 営業保険料 ＞ 1.4.4 予定事業費率,1.2.3 その他（収益性・価格競争力）,予定事業費体系と実際事業費モニタリングを確認。,16,1-14,2024G.pdf,p.13,13,21,exams/2024G.pdf#page=13,textbooks/hoken1-seiho_01.pdf#page=16,exams/2024G.pdf#page=21,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第1章 営業保険料 ＞ 1.4.4 予定事業費率"", ""source"": ""hoken1-seiho_01.pdf"", ""usage"": ""1.2.3 その他（収益性・価格競争力）"", ""url"": ""textbooks/hoken1-seiho_01.pdf#page=16"", ""reason"": ""予定事業費体系と実際事業費モニタリングを確認。"", ""pdf_page"": ""16"", ""internal_page"": ""1-14""}]",1,教科書：第1章 営業保険料 ＞ 1.4.4 予定事業費率,,,
2024-Q3(1ウ),2024,第Ⅱ部,問題3,(1ウ),19,短期間で満期となる平準払積立保険の開発,所見論述,短期満期／若齢層／資産形成／給付設計／予定事業費体系／販売政策／収益性／金利・物価上昇,所見型,商品開発・モニタリング,5,S,hoken1-seiho_04.pdf,第4章 生命保険の商品開発 ＞ 4.1.1 不確実性の下での財務健全性・収益性 ＞ 4.2 商品開発プロセス,4.3 商品設計／4.4 商品設計以外,短満期積立は商品性・金利・解約・ALMで。,6,4-3,2024G.pdf,p.13,13,21,exams/2024G.pdf#page=13,textbooks/hoken1-seiho_04.pdf#page=6,exams/2024G.pdf#page=21,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第4章 生命保険の商品開発 ＞ 4.1.1 不確実性の下での財務健全性・収益性 ＞ 4.2 商品開発プロセス"", ""source"": ""hoken1-seiho_04.pdf"", ""usage"": ""4.3 商品設計／4.4 商品設計以外"", ""url"": ""textbooks/hoken1-seiho_04.pdf#page=6"", ""reason"": ""短満期積立は商品性・金利・解約・ALMで。"", ""pdf_page"": ""6"", ""internal_page"": ""4-3""}]",1,教科書：第4章 生命保険の商品開発 ＞ 4.1.1 不確実性の下での財務健全性・収益性 ＞ 4.2 商品開発プロセス,,,
2024-Q3(2ア),2024,第Ⅱ部,問題3,(2ア),4,商品開発における収支変動制御方法,説明,商品設計／契約群団コントロール／商品ポートフォリオ／事後モニタリング／収支変動制御,知識型,商品開発・モニタリング,2,S,hoken1-seiho_04.pdf,第4章 生命保険の商品開発 ＞ 4.1.1 不確実性の下での財務健全性・収益性 ＞ 将来の不確実性の制御方法,4.3 商品設計／4.4.8 資産運用・ALM／4.4.9 再保険,収支変動制御の7分類を答案で使う。,6,4-3,2024G.pdf,p.14,14,26,exams/2024G.pdf#page=14,textbooks/hoken1-seiho_04.pdf#page=6,exams/2024G.pdf#page=26,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第4章 生命保険の商品開発 ＞ 4.1.1 不確実性の下での財務健全性・収益性 ＞ 将来の不確実性の制御方法"", ""source"": ""hoken1-seiho_04.pdf"", ""usage"": ""4.3 商品設計／4.4.8 資産運用・ALM／4.4.9 再保険"", ""url"": ""textbooks/hoken1-seiho_04.pdf#page=6"", ""reason"": ""収支変動制御の7分類を答案で使う。"", ""pdf_page"": ""6"", ""internal_page"": ""4-3""}]",1,教科書：第4章 生命保険の商品開発 ＞ 4.1.1 不確実性の下での財務健全性・収益性 ＞ 将来の不確実性の制御方法,,,
2024-Q3(2イ),2024,第Ⅱ部,問題3,(2イ),21,がん一時金商品の環境変化とモニタリング・対応策,所見論述,がん罹患リスク推定／逆選択／早期発見／給付発生率／モニタリング／料率改定／給付事由見直し／販売政策,所見型,第三分野・医療,5,S,hoken1-seiho_07.pdf,第7章 医療保険 ＞ 7.3 医療保険の主な保障内容 ＞ 7.4 医療保険の保険料計算,7.7 保険計理人の機能強化／4.2.4 事後モニタリング,環境変化→発生率→給付設計→モニタリングを骨子化。,9,7-5,2024G.pdf,p.14,14,26,exams/2024G.pdf#page=14,textbooks/hoken1-seiho_07.pdf#page=9,exams/2024G.pdf#page=26,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第7章 医療保険 ＞ 7.3 医療保険の主な保障内容 ＞ 7.4 医療保険の保険料計算"", ""source"": ""hoken1-seiho_07.pdf"", ""usage"": ""7.7 保険計理人の機能強化／4.2.4 事後モニタリング"", ""url"": ""textbooks/hoken1-seiho_07.pdf#page=9"", ""reason"": ""環境変化→発生率→給付設計→モニタリングを骨子化。"", ""pdf_page"": ""9"", ""internal_page"": ""7-5""}]",1,教科書：第7章 医療保険 ＞ 7.3 医療保険の主な保障内容 ＞ 7.4 医療保険の保険料計算,,,
